x,vx,z,vz,phi,w,Control_1,Control_2
-0.1126789561,-1.4049946284,6.19708278,-1.0942108875,-2.8097722037,-2.842516996,0,0
4.536510017,0.7479060375,8.1331455987,-0.1800728864,-3.0683537284,0.5343680275,0,0
0.3179627008,1.6668872476,3.2438642547,0.52803235,2.0104172551,1.8487965377,0,0
-4.6820254269,-0.7339768545,4.3190485055,-1.2019916687,-0.9661931148,0.5961631897,0,0
1.523393244,-0.2203405744,6.1266047397,0.2142542756,0.2466587565,-0.9338567044,0,0
4.9320193465,-0.1896851981,4.7227877603,0.6983956906,-2.1811772836,-1.704759801,0,0
4.0100297511,-0.161141654,7.9115098472,-1.0822115835,1.9276475394,0.6422904195,0,0
-0.7278804826,1.5652447368,6.1375311649,-1.1747940315,0.3569720604,2.9245379386,0,0
-2.4718150117,1.1827297655,9.1120192707,-0.6749287114,1.5984788638,2.5984002182,0,0
3.8183822052,-0.0933436078,8.7283001076,0.9951076412,-1.3092386105,2.5404431605,0,0
3.6431373566,1.716120947,3.9090820383,0.8453426419,-1.4493355877,0.7941947967,0,0
-2.8764164709,0.3628323655,5.3826247813,0.9939478959,-1.9419343,1.0498865112,0,0
-2.74822112,-0.3438424032,6.0874995854,-0.5814992702,2.3041632102,-0.378069094,0,0
-2.3653075213,-1.2598693367,0.1817523746,1.585979271,-0.5482178091,-1.7199756648,0,0
-4.1271381998,1.2168042051,0.8975559295,-0.2730738138,-2.5281639803,-0.613924285,0,0
-3.8132359084,1.4163940888,8.7292605353,-1.9895330283,2.0218007184,1.5266534199,0,0
-2.7288095828,-0.5515861226,8.5338815605,1.0223668444,-1.5260801769,1.448431089,0,0
-3.0185316154,-1.8149703961,4.5500016754,0.9645179805,-1.6625273464,-3.1247164151,0,0
-1.050726277,0.6506890698,3.4597306707,1.9877251805,1.5713792564,0.1247305681,0,0
-1.4381169114,0.0287075381,9.771304664,1.5034995751,-2.7500721369,-1.3136918803,0,0
2.4415557873,0.7934709421,1.7571633051,0.884292481,1.9488237563,0.2173701834,0,0
-1.9421379196,-1.5136350231,0.5403181638,-0.2479151513,2.4464264378,-0.0841150722,0,0
-3.2456177609,-0.949669505,9.8199205855,1.052912785,2.3993252387,1.9941980753,0,0
-3.4698062323,-0.5351671057,6.9769254991,-1.7726036574,1.8407089499,-2.7663604946,0,0
1.5296306606,-0.7637024937,8.72658333,-1.386558002,0.281299334,1.5749662761,0,0
1.0027066418,-1.9139794203,3.8704516454,1.5371270729,0.7184502077,-2.4059055618,0,0
-0.9955868866,-1.5239297741,9.7833378548,0.8989940044,-1.6657190926,3.1295110041,0,0
2.8775791028,-1.2265509826,7.8953578023,1.9098045729,-0.5516827511,1.0482890698,0,0
-2.1546669323,0.1630667155,1.7269403268,-0.1350045076,-2.2964571896,-1.56173292,0,0
-0.2870871708,1.4202936364,6.0322098338,0.2069768951,0.6504572438,-0.7015105759,0,0
-3.7666149179,0.59658781,6.984173348,0.3046822845,-2.0554563172,0.1561399899,0,0
-0.357990813,-1.8280871634,0.6353181451,0.2339464534,2.6482096208,-2.0854925946,0,0
-0.2929514562,0.7249460888,5.2110235249,-0.261737945,-2.8146883099,-1.4576586325,0,0
-0.0164470253,0.6961408404,0.9848007277,-0.6320745249,0.3000774909,-2.3217961216,0,0
-2.8303784655,0.2121273914,4.3654319908,-0.05833804,-1.4030914736,-2.4273049817,0,0
-3.8683085449,1.5117387262,4.4230313647,0.8982628833,-1.9971872862,-1.4036511413,0,0
-0.7678003793,-0.9868743863,6.0485864271,1.4682537776,1.1872721981,0.2633400253,0,0
-0.6436295797,-1.5681389103,7.0041266715,1.1552775693,-2.6357557682,0.439079261,0,0
2.3615620338,-1.1572015066,8.9990889303,-0.0206745464,-0.2077281524,-1.4167023201,0,0
0.7665246678,-1.1596940376,8.0494245355,0.9689883579,3.0557882835,0.6710645286,0,0
-4.1647535999,-1.1413652262,8.1279309264,-0.7532834914,-1.58519141,0.1828724691,0,0
0.861433106,1.5198428169,4.3616054463,-1.664653405,1.4990841386,-3.0071564251,0,0
1.7343107632,1.6810474318,2.1326709125,0.4590739443,0.8020965084,3.0739000757,0,0
-2.6005219733,1.3797013936,9.3805503458,-0.2690305939,-1.7804584055,-0.2749633536,0,0
0.3411016409,0.7321395207,0.6970299124,1.9538842437,-2.7571215744,2.3029781122,0,0
-4.5346018602,-1.3241047425,2.3026755129,1.1263331814,1.0095149711,2.4178468389,0,0
-3.9893114443,-1.4883000012,6.2508490874,0.4636743872,0.8336322637,-1.831406396,0,0
1.4203532513,-0.8020239242,4.2038129982,1.1974209594,-2.1408483493,1.1108577551,0,0
0.272250586,0.5047136879,7.3124041684,0.5488705748,1.1088752993,1.2420525307,0,0
-0.3173465458,-1.3637168454,3.4711669344,-0.3077062493,-0.8351806554,-0.1976226148,0,0
1.6229179336,-1.7947854097,1.4878100062,1.8556018934,-0.3231037342,2.5752864629,0,0
-0.4384310102,-0.0454877642,3.5625406365,-1.4987339197,-2.8374838872,-0.781087655,0,0
-3.1455063129,1.550191771,4.671359847,-0.3139854542,-2.2869884518,-0.5263776599,0,0
-2.7242907657,-1.1956587272,2.519929149,-1.7466833835,1.2492208294,0.4601230667,0,0
3.2014012915,-1.8165318141,8.0220815953,-0.0519504385,0.972358288,0.2889122995,0,0
2.2491584703,-1.4341519397,7.7084000996,1.3428640798,-2.4231630421,-2.7841237253,0,0
3.071037178,1.7098287635,6.6540655913,-1.5619657066,-2.6635998413,1.3317499652,0,0
1.0705813094,1.3938415844,2.0753836037,0.1381099451,-1.7637647694,0.9828605668,0,0
4.9047917111,-0.744404289,5.7337156437,0.6136672411,-1.5794492892,0.9455686995,0,0
-4.6939763526,-1.1081979433,8.9487460547,-0.2142019249,-2.1717250919,-0.9019476697,0,0
-4.9748392877,-0.4101548489,5.2334470129,1.0071386171,-2.8274293806,2.6586183535,0,0
-2.412258802,-0.8457674601,3.9162958219,-0.8446735813,-1.5423553866,-0.2533441644,0,0
4.1048468869,1.9170433374,8.0757432844,1.8848774553,-2.3818995511,-1.9207046564,0,0
-1.8408353656,-0.0702649168,5.2078905288,0.5962192847,-2.9096585651,-0.958929598,0,0
0.987888041,1.7820814927,2.1618337948,1.0583798866,0.7920327958,1.841327855,0,0
-2.4387092064,0.9129549541,7.2379546442,0.5495917525,2.4924285384,1.5026783507,0,0
-3.1341120125,-1.1554952472,7.2541922995,0.2290994139,-0.8335071706,1.6341974728,0,0
-0.6804062568,0.6157087016,0.7821725603,-0.0424115516,1.1938922859,-0.2724840625,0,0
-0.6399287028,1.8519534459,7.1684932899,-1.9443308198,-0.9813512961,-0.0016379284,0,0
1.7994376263,-0.7431676664,9.6681661058,-0.5911639725,-0.4085493444,2.6127926849,0,0
4.4196097177,1.1250693994,6.3805969773,-1.1119281641,3.0121362795,-2.7732392441,0,0
4.8897465144,-1.9026594227,0.6250575723,-0.143294216,2.7266678473,-1.4143699704,0,0
1.5860896496,-1.175681485,8.6617076049,0.4765854868,1.0020058309,-3.0709365344,0,0
-1.0914071689,-1.1375490345,2.1030925234,1.4197281932,0.159255756,1.5569873195,0,0
4.2607562968,0.0884785149,1.1640720486,-0.2883022139,-3.0561104628,2.3719294873,0,0
-0.9749340483,1.0062014987,3.4066294745,-0.8448353466,0.725759327,2.5043051225,0,0
3.0879692565,0.8922764361,0.052152095,1.8996292869,1.8603797277,-0.9757840812,0,0
0.4275230673,0.8761053416,3.7933795946,-1.0685532272,0.7726221367,-2.3104278492,0,0
-0.1865621123,-1.9368544534,5.3495321306,-1.0588465,-0.7045570651,1.6923720717,0,0
1.6944721183,0.0105580529,9.0710932296,-0.0203887148,-1.5191887064,-3.1347130875,0,0
3.3307760777,1.2686607312,4.6938215909,-0.3284234219,-0.053029511,2.2092643916,0,0
0.2046102127,0.5102055214,9.0194706212,1.2545718302,2.995474467,0.3674040443,0,0
3.3246765669,-1.2467432861,3.0823339131,-0.8621020246,-1.4488544177,-2.208348218,0,0
1.7583499106,1.4285026574,1.254706962,0.9283083761,0.3629302953,-1.1089397797,0,0
0.0010269753,-1.4885625012,3.1479980065,-0.2572353756,1.9841683083,-1.5521413387,0,0
2.0073334754,1.0384194621,3.8663406265,-0.4771644448,2.7908822095,-2.5163767094,0,0
-2.5789290688,-0.6113417002,2.538754133,1.7228806137,-2.092546449,-0.7990519673,0,0
-1.095883673,-1.9996854151,5.4721436701,-0.3827389916,0.0678181751,-1.2712524257,0,0
-0.2633094476,-0.3239941085,6.6255921261,0.1984225926,3.0387990121,-0.2969972011,0,0
1.2711313088,-1.4358808327,3.9827763129,1.273827949,-2.4707426868,2.6825332782,0,0
-4.8871384765,-1.3943012946,6.6085366568,0.5056258604,3.0364841406,-1.4881754767,0,0
0.9332974897,-1.7359507328,2.1287757192,-1.3330699926,1.8335071951,1.5251528738,0,0
-1.1710961502,1.7444014548,6.2488897489,-0.5831341402,0.77002372,-0.8961534895,0,0
1.1080065793,0.3230857408,6.5580022121,-0.9407812957,-1.0169724958,-0.0375658541,0,0
-2.4478146912,-1.8582999516,4.3325086901,0.208700865,-1.1907447023,1.099516191,0,0
-0.7420966098,-1.9039545638,4.6391440304,-0.1579739456,1.3782647008,-2.7405519211,0,0
2.7221582514,0.4611387127,2.0105431104,-1.9642079225,0.6566492277,0.4637912905,0,0
2.2765446687,-1.5413265645,0.5185839031,0.9408650236,3.0808036613,-2.4556734959,0,0
-1.8611000376,0.8277117078,3.5224326084,0.7851603058,-1.7351798528,-2.0407775313,0,0
-1.7402110815,-0.5817413075,1.3628310369,-0.0739317206,-1.315233986,1.0975215124,0,0
1.466900088,0.2410048015,4.4214604081,1.6057834695,2.3036112726,1.0517857999,0,0
-4.3373948043,0.2506662899,8.9618319514,1.4570660823,-3.1414579436,-1.1398562539,0,0
-2.3032689924,0.336992839,8.3971785601,1.9823825679,-2.7376287686,-2.781327367,0,0
4.0279531611,0.5685194085,4.6601678206,-0.4636458943,-0.201973437,-1.2159331112,0,0
-3.4522888776,-0.5446703542,5.9193354813,-0.9467741026,-2.7401278576,-1.0136322495,0,0
-0.5236913324,-1.2444337219,0.8341263368,-1.6048762462,2.9313762036,-2.2943981036,0,0
-1.5146529015,0.9394284575,0.7837990973,-1.0140799899,2.8753847371,-0.4150372227,0,0
-4.8846525782,-0.4979563698,7.2540428948,-1.0466399769,0.9714191277,-2.9155930038,0,0
0.2751474449,1.2071138862,1.4181929624,-1.0682223273,0.6014385924,-1.6045967928,0,0
1.5834575522,-1.8971492321,8.2246917762,-1.604679612,-0.2298894249,-0.0360095483,0,0
4.9401289511,0.9740599678,5.3797137654,0.6446525863,0.8468554102,-2.5792176823,0,0
-0.3969033616,1.4501241054,2.950865214,-0.2075475483,-0.5780684113,-1.2095308849,0,0
-1.525316684,1.913860005,1.2634786507,-1.5157355319,-3.1022222652,1.4494993021,0,0
-2.8055046732,1.2648203723,3.0931217358,0.1773954136,-0.441099572,3.0505057108,0,0
4.451004272,0.0900264716,7.0322903374,-0.9221005562,0.648336416,-2.4981297313,0,0
-2.27834412,-0.1549004043,7.5414825031,0.085854014,-2.6559473375,-1.5015420187,0,0
-1.3617937191,1.9456437114,4.938071726,-0.4297065669,0.1954642813,-1.1251985793,0,0
-4.588817857,1.1226078291,0.476977897,1.0537881139,-2.0818184812,1.1371835916,0,0
-0.6745459859,1.2245799341,7.9943026128,0.6913613422,-1.6194028069,1.8832146996,0,0
0.1063859652,-1.6395376191,2.5939351037,0.5336442088,0.4902432479,1.2131677213,0,0
-3.07014161329278E-05,-0.5031616941,4.8773952738,-1.0201137407,0.8764835285,0.844170971,0,0
1.2521065139,-1.6114027103,6.0691440275,1.6532316113,-0.0872476983,-0.7865747286,0,0
1.6291219494,-0.2535375547,7.667580446,-1.9510771113,1.4592945754,1.4421850914,0,0
-4.4962836349,0.7406838857,1.9882438676,1.4226624458,-1.4879587764,0.091062494,0,0
-4.3723535867,0.3043176442,8.9048487943,-1.8031173892,1.2306365996,2.5002544126,0,0
3.8367898406,0.6204348181,6.6928939956,1.6576465508,-1.9640634733,-1.9256293508,0,0
-4.2748110985,-1.6244736009,8.7117530644,0.2026587047,-0.7955721939,1.1219839627,0,0
1.6823879611,-1.9922271007,5.8663475522,-0.8374642589,2.4838659521,0.9430714166,0,0
-2.332808285,1.6434757581,9.0869076749,-0.4574136884,2.0236429492,2.3017708532,0,0
-0.8071579541,1.1081780953,7.3985784622,-0.0744526205,-0.9991276149,-1.0903567468,0,0
3.5380264547,-0.9632056696,1.2858054263,-1.5880836672,-2.263255697,-2.4290281843,0,0
-4.6845344794,0.1020640817,1.2401712917,0.9395170009,-3.0937685819,0.8599920348,0,0
0.0196025097,0.4871389386,6.3152417241,-1.7812068742,2.703006735,1.894776762,0,0
-2.3423175613,-1.8019671342,9.1606916654,1.9649876626,2.7305708003,-0.1678285524,0,0
-2.5387860407,0.5117159122,5.0565231766,0.3373420215,3.0562137208,-1.9808248176,0,0
-4.9052831221,0.0563216295,6.2139611438,-1.913335434,0.1726656852,-0.7944018053,0,0
2.4810382597,1.9421070231,0.9048271972,0.0306376512,-0.4302734127,-1.4517417232,0,0
4.5208485733,-1.6292549314,3.0122962405,-1.9443912979,2.9800919048,0.5882229398,0,0
2.9833153283,1.9277057736,8.3849980794,0.3118152524,-0.1520515425,3.0921897467,0,0
-3.1062161157,-1.562431927,3.9273395591,-1.7482876973,-2.5466558989,-0.2311485119,0,0
-4.4408273629,-0.3038083488,5.5417787985,1.1474179703,-0.493973648,2.5874976642,0,0
1.8130429044,-0.3275264942,6.9256368327,1.1292522332,-1.3734716517,-2.9271418949,0,0
-1.6499815437,-1.1207954795,2.5924481637,-0.3121099585,-2.0501913018,-0.4757065251,0,0
1.1444963309,-0.2319512142,2.9223278938,1.0530498501,1.9337388326,-0.6116576741,0,0
1.7698958599,0.2483568175,8.5704946917,-0.0723446911,-3.0658987219,1.4058484773,0,0
-0.3816826798,0.3590369609,0.5213630471,1.7714086987,-1.4920424436,-2.1194937827,0,0
-4.1088589435,1.1767093552,7.2300853445,-0.0219071074,0.3228402111,0.568917119,0,0
2.2303086731,-1.1660637685,4.5502291879,0.239573948,-0.3150478711,-2.0976447682,0,0
-2.1514311596,-1.0841536074,7.2476815686,-0.1420199048,1.217650677,-1.5776868956,0,0
-4.1326122048,1.8364581858,5.3405392349,1.1282533727,-2.5525436655,-2.5196153071,0,0
1.8164956011,-0.0059841816,3.7639703605,-1.8863321138,0.1419333016,1.9657779827,0,0
-1.4699379658,0.1887679626,6.8306142547,-0.1572124281,-2.3473118375,1.1915538505,0,0
0.6452011277,-0.944724043,6.4246733284,1.1199568762,0.669947126,0.4748005455,0,0
-0.079218736,-1.1911084768,1.6568038094,0.5757531922,-2.6479145135,2.6002826235,0,0
1.7432122441,1.0645585338,4.5969346848,-1.4955908868,-2.7198241032,2.6235655367,0,0
-1.8547852672,-0.3806172414,3.9495614464,0.8662024069,0.5816823897,-1.782399634,0,0
4.6395921352,1.4168217907,1.0484403101,-0.6067608587,-1.5858946654,0.2544943238,0,0
3.3742845933,0.123920093,2.3511809848,0.7969712768,-2.9277973607,1.7679538784,0,0
-2.2739739055,-0.5916219463,9.4174801915,1.3344287923,-1.3946159044,0.463308809,0,0
0.002086695,-1.8283539223,6.2710862351,-0.9562902623,0.5393226387,1.5549896127,0,0
-1.2760621265,-1.9599981159,3.4475095793,0.920002149,-0.8882923507,3.0972437746,0,0
4.3732648455,-1.4740965827,4.7312805678,0.8067841581,2.9522726314,3.0990602018,0,0
-1.1831841144,1.3630673458,2.24223236,1.2795301451,-2.1563255112,-2.7221463194,0,0
-3.3044432435,0.8831039102,8.6473965471,0.7623234343,2.772986955,2.6121843064,0,0
-1.6449817615,-1.6568372592,8.6970141391,-0.5545550085,0.6452716727,2.5012547092,0,0
-3.1454462398,1.8179812886,4.6900643019,-0.7786162232,1.1671327673,1.9621050093,0,0
4.2187488455,-1.7411893788,1.360213032,0.5655073753,-2.7027973771,-2.4345449641,0,0
-0.152263108,-1.8483370101,1.0138978736,-0.6192044825,-3.0735593838,-2.0278134163,0,0
-2.0366832143,1.8561609303,9.1830230376,1.4926002351,-2.2553634876,0.4323452516,0,0
2.4337244069,1.0548335014,1.4883254555,1.9630294423,-0.6752457941,1.4042666116,0,0
-4.2363670211,-0.8896127361,5.914632977,-0.4207435763,2.774979955,-1.0292134186,0,0
-0.3451382145,0.7989020717,4.9015902928,0.9733026649,-2.1484682585,-0.105949281,0,0
-3.969463316,-0.5640141575,0.97590206,0.9374984278,1.6000629741,-1.8121826177,0,0
-4.0202170454,-0.0382240019,8.1496555139,1.0589830261,-3.0230741879,-1.4881179761,0,0
-2.2928910769,0.8871959106,4.106248024,-1.8672497946,2.861370135,-1.4104481372,0,0
1.7439382705,1.576431156,7.2762342565,0.1962295472,-1.1641949293,-1.6391545812,0,0
-4.7921915741,1.2861745058,6.5190385475,1.2341262803,-0.6058227902,-2.01628551,0,0
-1.6046267485,0.917128817,1.9975593538,1.8269624253,-1.2915817384,0.4094137467,0,0
-2.7301202541,-0.4848461155,1.8689329637,-1.1762536951,0.9378764266,0.1725981998,0,0
0.5941396492,-1.6619063776,3.6924491825,-0.0762669466,1.6800461349,1.0542345047,0,0
-2.2520310083,1.1923820028,0.6482426832,-0.1816002699,-0.4079870578,-0.7208192614,0,0
-0.9585186364,0.9838508992,3.6752597249,-0.5075417173,1.6429760005,2.3938784563,0,0
3.7795309956,-0.7536651609,8.6026770351,-1.4073722065,0.4720670858,-1.5758098009,0,0
-3.5204354496,-1.4513008752,8.6787733336,-1.2687970607,-0.1520726253,-1.3327911515,0,0
4.1517661909,-1.4091564995,2.3973298268,-1.0551976474,2.6981733126,-1.9733631072,0,0
-4.5472525492,-0.8396708982,1.0464700144,1.1296048974,1.3220573269,2.0928178652,0,0
0.0989446192,1.4139878078,5.3590805194,0.7234651191,-0.8441970167,0.5903286849,0,0
2.0084724545,-0.091422166,8.4367164908,0.3229829546,2.6585344124,-0.2993501356,0,0
3.1852624651,1.1777721836,2.3212145437,1.117425055,2.4361787878,1.9743896064,0,0
-4.4907381156,-0.8090808002,9.2532896071,1.136595197,-0.8186915735,-0.4394336054,0,0
-1.4759072602,0.6210551238,9.4777826203,0.4749391976,-0.0281423086,0.0729384744,0,0
3.3185900341,1.0873031996,8.6093069126,1.3229409355,-2.2960603544,1.4166902794,0,0
-2.8202522605,-1.2564361182,5.2115674108,-0.1572442797,1.5695876592,0.527798605,0,0
-2.0767836242,1.7732846974,1.7375920401,-0.2540111309,2.7001508987,2.9999985754,0,0
2.8820622808,-0.9098783087,4.9698864398,-0.156230582,-1.1346115377,-1.9849278843,0,0
0.3210700314,-0.9920416442,8.7506374352,-0.5698074579,-2.3281596346,-2.205438929,0,0
3.7718989611,0.9177388706,7.4548651114,1.244239223,0.3280967071,1.1060510199,0,0
3.2416611551,1.8377436577,3.8744813144,-1.7819889636,2.3936269797,3.0693288143,0,0
2.6102834463,-0.128694104,9.2323071197,-1.513807747,-1.6313732905,-2.3314629139,0,0
0.9219759127,-0.2513873916,6.2407796182,0.8460023508,-0.7023607854,1.5246169732,0,0
0.2007782497,1.8436998223,5.0616681251,-0.1715953996,2.733833327,1.943008276,0,0
3.0300282259,-1.3181148615,6.5502251251,1.095141223,2.9623156679,-0.7909244546,0,0
4.6542757542,0.3693630182,8.8006480634,1.6415990708,-2.6308752235,-2.2182832832,0,0
-2.7717716263,-1.6197087753,6.2145113066,-0.7700875656,1.6101863244,0.6451916999,0,0
-3.4517724921,0.5239874331,1.8117248244,0.3824099268,-1.9601061577,-2.6198858708,0,0
1.3985021935,1.3150901465,4.4278158337,-0.6909429198,2.3436734937,-0.087114619,0,0
0.7511788541,-1.8608850833,4.6082988759,-0.0092658695,-2.0403470641,1.5106530924,0,0
0.6034080387,1.4198892479,7.8582464728,-1.3521747589,-3.1390770926,-0.0320337197,0,0
-0.6788001606,1.024384169,4.5174018542,0.8838290623,1.6704452094,0.8695710546,0,0
-1.0315531113,-0.6316973562,8.2826221788,-1.5728979893,-2.7819321024,-1.5732874566,0,0
-1.5896336204,-0.4715459833,6.8274217794,-0.2770942039,1.4069513054,-2.3870053909,0,0
0.27470902,0.2923988886,0.0240120557,-1.681208068,2.5963137319,0.3589460079,0,0
-2.306375395,1.7632921258,3.7586380555,-0.422050486,1.1631941672,-1.686479287,0,0
1.9990330301,-0.497963969,7.812597541,0.1980401583,2.3188432177,-0.4391761205,0,0
-2.9018429281,0.45994007,0.4835074376,-0.9902177888,-2.457194055,-1.5789643726,0,0
2.9456051626,1.7021036928,8.923929362,1.0265054242,-0.2284405487,-2.0136394185,0,0
4.5274038618,0.7212162058,0.5579476067,1.7388189488,1.8179065876,-2.4190012114,0,0
1.8303164206,-0.945817442,6.4616915912,1.0359236928,-0.8752057354,-2.8945632562,0,0
-0.9047990047,-0.6088576588,2.4111277616,-0.3309953015,-0.6096972825,-1.4207896845,0,0
2.5896384902,1.819695103,5.5728117303,1.384899219,1.6655838287,-0.0434766967,0,0
-2.3794082965,0.918322717,5.563276961,1.2964045398,-1.3472696526,1.9823195981,0,0
0.2383921343,-1.1055278616,5.6212830952,-0.7150263,-2.9221881518,-1.9808467961,0,0
-4.8596040683,0.6305804226,6.5191932722,1.2654975977,2.5945953718,1.6906618354,0,0
-3.3020080518,-0.5239932812,2.5704777355,-0.2013373069,-2.562168254,-0.2125197944,0,0
0.9311171678,-1.8787207112,6.0621870632,-1.7827094182,1.0031163192,2.5839640043,0,0
-1.7256680662,-0.8575874611,6.9890720854,-1.0422454794,1.0020629509,-0.5389698768,0,0
3.1204534558,1.5887966463,4.0942298258,1.0956281613,-2.7730519688,-2.9062896482,0,0
3.243018948,0.4824726571,9.1340960784,0.3268533277,-2.1190638236,1.1871954522,0,0
4.5637855049,0.1710784898,9.6383946203,-0.1771661891,1.8961078749,0.0790471894,0,0
3.5087726764,0.9831165436,1.750838145,-0.1401875549,0.7374877381,-1.5473608101,0,0
0.9065127513,1.2778603387,7.8361833098,-0.1752940933,-2.1923546297,-2.7694807382,0,0
0.7062489807,0.7130264937,7.9721249103,-0.3414517621,0.6675038339,2.475650843,0,0
-2.4474302377,-1.9904252417,8.5257663062,0.6605623766,-2.899788827,-1.1763954748,0,0
-2.3949120502,1.3894159044,5.6355021329,-1.9278022903,-2.9157090514,-2.5457765614,0,0
3.0187181264,1.6482769171,7.9672544793,0.801574698,-1.5241867894,2.0466208821,0,0
3.1241016843,-0.2161627536,1.9523646911,0.1936712158,0.8826029457,-3.0960686962,0,0
-4.4461091116,1.0474473858,7.5048117454,1.8343151272,0.3663092404,-1.6926387473,0,0
-0.1889954139,1.0027471311,6.7834168278,-1.7388989341,1.3153796152,1.2744104246,0,0
2.9255188329,0.2522399766,1.0365647791,0.2703712305,2.8276621039,-0.3201905142,0,0
0.2327506587,-0.6744196684,9.8673383156,1.0547303236,2.9155274011,-1.8175367847,0,0
3.7847311949,0.223852161,1.7947754381,1.9376836927,-0.3940588395,1.8317747961,0,0
-3.7081400202,-1.7850250071,5.9366170979,1.9127039715,-0.4010362281,2.2724807226,0,0
0.7600775951,-1.7997532238,7.7774260196,1.3498048366,-1.8188266417,-2.2127712907,0,0
-0.309457697,-1.8523131918,7.8988164714,1.1182635179,-2.0094419504,0.5626923508,0,0
4.1624391779,-1.5659955675,4.7427021691,0.4221023331,1.6398455158,-0.7665090729,0,0
